"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A2459507263,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459507263,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",20.26,12.80,9.78,0.00,0.00,9.78,3.02
1Z3X914A2459507263,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2459507263,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399959696,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.95,2.31,2.23,0.00,0.00,2.23,0.08
1Z3X914A0399959696,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459943470,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459943470,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,7.62,0.00,0.00,7.62,2.64
1Z3X914A2459943470,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0291825542,0000003X914A044,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",7.93,5.10,4.36,0.00,0.00,4.36,0.74
1Z3X914A0291825542,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0359111185,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.45,3.89,3.40,0.00,0.00,3.4,0.49
1Z3X914A0359111185,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0359111185,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0359782595,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.25,2.69,2.22,0.00,0.00,2.22,0.47
1Z3X914A0359782595,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914AA259474230,0000003X914A044,"Delivery Confirmation","Adult Signature Required",8.15,8.15,8.15,0.00,0.00,8.15,0
1Z3X914AA259474230,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",17.36,10.73,8.01,0.00,0.00,8.01,2.72
1Z3X914AA259474230,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z5RX2730351110376,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.84,1.97,1.63,0.00,0.00,1.63,0.34
1Z60904W0393689832,0000003X914A044,"Declared Value","Declared Value",15.95,15.95,15.95,0.00,0.00,15.95,0
1Z60904W0393689832,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.70,1.80,1.63,0.00,0.00,1.63,0.17
1Z3X914A2460928645,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460928645,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",20.26,12.80,9.78,0.00,0.00,9.78,3.02
1Z3X914A2460928645,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2460928645,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399724966,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.23,0.00,0.00,2.23,0.38
1Z3X914A0399724966,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394030590,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.23,2.42,2.38,0.00,0.00,2.38,0.04
1Z3X914A0394030590,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0194331189,0000003X914A044,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",15.15,8.82,5.88,0.00,0.00,5.88,2.94
1Z3X914A0194331189,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914AA259647651,0000003X914A044,"Delivery Confirmation","Adult Signature Required",8.15,8.15,8.15,0.00,0.00,8.15,0
1Z3X914AA259647651,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.92,10.49,7.85,0.00,0.00,7.85,2.64
1Z3X914AA259647651,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0358738608,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.25,2.69,2.22,0.00,0.00,2.22,0.47
1Z3X914A0358738608,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0396129641,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.97,2.41,2.38,0.00,0.00,2.38,0.03
1Z3X914A0396129641,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A1292305342,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.00,3.94,3.62,0.00,0.00,3.62,0.32
1Z3X914A1292305342,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394625242,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.61,2.74,2.38,0.00,0.00,2.38,0.36
1Z3X914A0394625242,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396586817,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.63,2.38,2.38,0.00,0.00,2.38,0
1Z3X914A0396586817,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0358608374,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.25,2.69,2.22,0.00,0.00,2.22,0.47
1Z3X914A0358608374,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392815826,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.91,2.28,2.23,0.00,0.00,2.23,0.05
1Z3X914A0392815826,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390972713,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,3.47,0.00,0.00,3.47,0.61
1Z3X914A0394963001,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",7.80,5.03,3.46,0.00,0.00,3.46,1.57
1Z3X914A0394963001,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392250294,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,3.47,0.00,0.00,3.47,0.61
1Z3X914A0395738913,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,4.49,0.00,0.00,4.49,2.17
1Z3X914A0395738913,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395738913,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392530900,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,3.47,0.00,0.00,3.47,0.61
1Z3X914A0392790399,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",7.81,5.03,3.55,0.00,0.00,3.55,1.48
1Z3X914A0392790399,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397382384,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.68,3.21,2.25,0.00,0.00,2.25,0.96
1Z3X914A0397382384,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391639760,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.23,0.00,0.00,2.23,0.29
1Z3X914A0391639760,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397420761,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.67,2.23,0.00,0.00,2.23,0.44
1Z3X914A0397420761,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390232772,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.23,0.00,0.00,2.23,0.29
1Z3X914A0390232772,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390936815,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.82,1.96,1.63,0.00,0.00,1.63,0.33
1Z3X914A0193231959,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",24.32,13.47,9.17,0.00,0.00,9.17,4.3
1Z3X914A0193231959,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0290235931,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,41.50,0.00,0.00,41.5,0
1Z3X914A0290235931,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",78.87,49.89,39.09,0.00,0.00,39.09,10.8
1Z3X914A0290235931,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0290235931,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0394394984,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.23,0.00,0.00,2.23,0.29
1Z3X914A0394394984,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395929743,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.23,0.00,0.00,2.23,0.38
1Z3X914A0395929743,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459552286,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459552286,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,7.62,0.00,0.00,7.62,2.64
1Z3X914A2459552286,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0395396551,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.23,0.00,0.00,2.23,0.38
1Z3X914A0395396551,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459689693,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459689693,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",17.63,11.20,8.60,0.00,0.00,8.6,2.6
1Z3X914A2459689693,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2459689693,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0396308537,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,5.31,0.00,0.00,5.31,1.35
1Z3X914A0396308537,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0396308537,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A2459071706,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459071706,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.76,10.84,8.51,0.00,0.00,8.51,2.33
1Z3X914A2459071706,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2459071706,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0395676927,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0395676927,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.99,14.34,12.48,0.00,0.00,12.48,1.86
1Z3X914A0395676927,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395676927,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0395676927,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A2460374314,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460374314,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,7.62,0.00,0.00,7.62,2.64
1Z3X914A2460374314,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0394407835,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.65,5.25,4.23,0.00,0.00,4.23,1.02
1Z3X914A0394407835,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0394407835,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0395158504,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0395158504,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.72,14.16,12.33,0.00,0.00,12.33,1.83
1Z3X914A0395158504,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395158504,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0395158504,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390724053,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.23,0.00,0.00,2.23,0.38
1Z3X914A0390724053,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2460845332,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460845332,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",19.03,11.57,8.49,0.00,0.00,8.49,3.08
1Z3X914A2460845332,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399284432,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.09,1.63,0.00,0.00,1.63,0.46
1Z3X914A0795302402,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.03,3.65,0.00,0.00,3.65,-0.62
1Z3X914A2458833528,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458833528,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,7.62,0.00,0.00,7.62,2.64
1Z3X914A2458833528,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z9E695X0353188562,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.22,2.65,2.19,0.00,0.00,2.19,0.46
1Z3X914A0390083237,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.18,0.00,0.00,3.18,0.37
1Z3X914A0390083237,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z6518060370394114,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.89,1.97,1.69,0.00,0.00,1.69,0.28
1Z8799640373374392,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.12,2.48,1.81,0.00,0.00,1.81,0.67
1Z3X914A0391531027,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.18,0.00,0.00,3.18,0.37
1Z3X914A0391531027,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z8799640372786305,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.01,1.68,1.69,0.00,0.00,1.69,-0.01
1Z7268320377915301,0000003X914A144,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z7268320377915301,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",20.16,14.13,10.70,0.00,0.00,10.7,3.43
1Z7268320377915301,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390499155,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,4.00,0.00,0.00,4,0.66
1Z3X914A0390499155,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1ZA9W1660351975774,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.69,0.00,0.00,1.69,0.15
1ZA9W1660350521363,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.69,0.00,0.00,1.69,0.15
1ZA9W1660350360555,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.65,1.81,1.69,0.00,0.00,1.69,0.12
1Z3X914A0391348011,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.18,0.00,0.00,3.18,0.37
1Z3X914A0391348011,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1ZA9W1660349539786,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.69,0.00,0.00,1.69,0.15
1Z3X914A0359330304,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",8.22,5.93,3.50,0.00,0.00,3.5,2.43
1Z3X914A0359330304,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0360131937,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,4.72,0.00,0.00,4.72,0.75
1Z3X914A0359048343,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,4.72,0.00,0.00,4.72,0.75
1Z3X914A2458910962,0000003X914A144,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458910962,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",18.74,11.05,8.72,0.00,0.00,8.72,2.33
1Z3X914A2458910962,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2458910962,0000003X914A144,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0391668649,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.78,2.46,0.00,0.00,2.46,0.32
1Z3X914A0391668649,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390293895,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0390293895,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.21,3.92,3.91,0.00,0.00,3.91,0.0099999999999998
1Z3X914A0358949354,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.54,2.31,2.31,0.00,0.00,2.31,0
1Z3X914A0358949354,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393743910,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.76,2.46,0.00,0.00,2.46,0.3
1Z3X914A0393743910,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393547552,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0393547552,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",15.49,12.71,11.31,0.00,0.00,11.31,1.4
1Z3X914A0393547552,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0393547552,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0396117770,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,4.03,0.00,0.00,4.03,1.07
1Z3X914A0396117770,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390167530,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.50,3.37,2.37,0.00,0.00,2.37,1
1Z3X914A0390167530,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0190686509,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",26.29,13.28,8.91,0.00,0.00,8.91,4.37
1Z3X914A0396183761,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.82,7.70,2.31,0.00,0.00,2.31,5.39
1Z3X914A0396183761,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396305389,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,4.03,0.00,0.00,4.03,1.07
1Z3X914A0396305389,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391974184,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.18,0.00,0.00,3.18,0.37
1Z3X914A0391974184,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393883260,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.86,0.00,0.00,2.86,0.39
1Z3X914A0393883260,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396511825,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396511825,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.32,2.82,2.43,0.00,0.00,2.43,0.39
1Z3X914A0391855455,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.86,0.00,0.00,2.86,0.39
1Z3X914A0391855455,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396749810,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396749810,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.82,4.28,3.55,0.00,0.00,3.55,0.73
1Z3X914A0391496272,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.86,0.00,0.00,2.86,0.39
1Z3X914A0391496272,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393791332,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0393791332,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.57,4.95,4.21,0.00,0.00,4.21,0.74
1Z3X914A0391043224,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.46,0.00,0.00,2.46,0.32
1Z3X914A0391043224,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394064072,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.81,2.70,2.41,0.00,0.00,2.41,0.29
1Z3X914A0394064072,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390819433,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.46,0.00,0.00,2.46,0.32
1Z3X914A0390819433,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394708840,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.46,0.00,0.00,2.46,0.32
1Z3X914A0394708840,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391831257,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.79,2.83,2.46,0.00,0.00,2.46,0.37
1Z3X914A0391831257,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394308942,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0394308942,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",14.93,12.34,11.02,0.00,0.00,11.02,1.32
1Z3X914A0394308942,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394308942,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
