"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3472040374046452,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",6.76,4.34,3.33,0.00,0.00,3.33,1.01
1Z10710F0352555225,00000010710F333,"Declared Value","Declared Value",13.00,6.66,6.50,50.00,0.08,6.42,0.24
1Z10710F0352555225,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z10710F0352555225,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.65,1.67,0.00,0.00,1.67,-0.02
1Z2249770363335563,000000224977333,"Address Correction","Address Correction Ground",19.50,19.50,21.00,0.00,0.00,21,-1.5
1Z2249770363335563,000000224977333,"Fuel Surcharge","FUEL SURCHARGE",1.69,1.34,1.37,0.00,0.00,1.37,-0.03
1ZA9690R0351309834,000000365744333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1ZA9690R0351309834,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",2.16,1.43,1.39,0.00,0.00,1.39,0.04
1Z10710F0354881413,00000010710F333,"Declared Value","Declared Value",7.80,3.70,3.90,50.00,0.13,3.77,-0.07
1Z10710F0354881413,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.71,1.57,1.39,0.00,0.00,1.39,0.18
1Z10710F0354204190,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354204190,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.52,1.44,1.39,0.00,0.00,1.39,0.05
1Z10710F0354321009,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.80,1.37,1.39,0.00,0.00,1.39,-0.02
1ZA9690R0351946342,000000365744333,"Declared Value","Declared Value",18.20,9.62,9.10,50.00,0.05,9.05,0.57
1ZA9690R0351946342,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",3.28,1.90,1.39,0.00,0.00,1.39,0.51
1ZX256310329496087,000000224977333,Administration,"THIRD PARTY BILLING SERVICE",1.76,0.71,0.00,100.00,0,0,0.71
1ZX256310329496087,000000224977333,"Fuel Surcharge","FUEL SURCHARGE",4.58,2.47,1.55,0.00,0.00,1.55,0.92
1Z10710F0354797998,00000010710F333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0354797998,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.62,2.10,1.39,0.00,0.00,1.39,0.71
1Z10710F0353876387,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0353876387,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.16,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3817790339741188,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",1.80,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0354160175,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0354160175,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354160175,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354160175,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.22,2.23,2.19,0.00,0.00,2.19,0.04
1Z2445670366438684,000000244567333,"Fuel Surcharge","FUEL SURCHARGE",2.37,1.37,1.37,0.00,0.00,1.37,0
1Z10710F0353774835,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0353774835,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0353774835,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353774835,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",4.09,2.45,2.19,0.00,0.00,2.19,0.26
1Z3472040374112862,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.72,1.55,1.39,0.00,0.00,1.39,0.16
1Z10710F0352148862,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.03,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3472040375253897,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.75,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040374411075,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.64,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0353575872,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353575872,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.60,1.48,1.39,0.00,0.00,1.39,0.09
1Z10710F0354045451,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354045451,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354045451,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.61,2.24,2.19,0.00,0.00,2.19,0.05
1Z3472040376411286,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.51,1.43,1.39,0.00,0.00,1.39,0.04
1Z3472040375065126,000000347204333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z3472040375065126,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.90,1.85,1.78,0.00,0.00,1.78,0.07
1Z10710F0353610083,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0353610083,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.91,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0354999449,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354999449,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354999449,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.73,2.27,2.19,0.00,0.00,2.19,0.08
1Z3472040375844874,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.59,1.48,1.39,0.00,0.00,1.39,0.09
1Z10710F0352689117,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.91,1.66,1.39,0.00,0.00,1.39,0.27
1Z10710F0354760928,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.91,1.66,1.39,0.00,0.00,1.39,0.27
1Z10710F0352311069,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.51,1.43,1.39,0.00,0.00,1.39,0.04
1Z3472040376216587,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040376216587,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040376216587,000000347204333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z3472040376216587,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",7.21,4.86,3.73,0.00,0.00,3.73,1.13
1Z3472040376950668,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040376950668,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040376950668,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",6.82,4.37,3.33,0.00,0.00,3.33,1.04
1Z10710F0352782131,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.20,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0354175623,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0354175623,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",5.30,2.65,2.65,50.00,0.19,2.46,0.19
1Z10710F0354175623,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354175623,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.22,2.23,2.19,0.00,0.00,2.19,0.04
1Z10710F0354708744,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0354708744,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.15,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0354669402,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.85,1.62,1.39,0.00,0.00,1.39,0.23
1Z3472040375804658,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040375804658,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040375804658,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",6.82,4.37,3.33,0.00,0.00,3.33,1.04
1Z3472040375005191,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040375005191,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040375005191,000000347204333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z3472040375005191,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",7.79,5.23,3.73,0.00,0.00,3.73,1.5
1Z10710F0354936757,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0354936757,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.12,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0352170391,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352170391,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.91,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040375562848,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040374491435,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040374866334,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.14,1.41,1.39,0.00,0.00,1.39,0.02
1Z10710F0353856505,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353856505,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0353856505,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353856505,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.68,4.29,3.33,0.00,0.00,3.33,0.96
1Z10710F0353186917,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353186917,00000010710F333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0353186917,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353186917,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.68,4.29,3.33,0.00,0.00,3.33,0.96
1Z10710F0354363492,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0354363492,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0354363492,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0354363492,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.87,4.40,3.33,0.00,0.00,3.33,1.07
1Z10710F0353410772,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353410772,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0353410772,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353410772,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.68,4.29,3.33,0.00,0.00,3.33,0.96
1Z3472040376726384,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.80,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3472040374278925,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.97,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0352577765,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0352577765,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.91,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040376150997,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.81,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0352271880,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0352271880,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0352271880,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0352271880,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.99,4.46,3.33,0.00,0.00,3.33,1.13
1Z10710F0353903936,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353903936,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.51,1.43,1.39,0.00,0.00,1.39,0.04
1Z3472040376764815,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3472040376562024,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.03,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0352902162,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z10710F0352902162,00000010710F333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0352902162,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.64,1.70,1.73,0.00,0.00,1.73,-0.03
1Z10710F0353185678,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353185678,00000010710F333,"Declared Value","Declared Value",7.80,3.70,3.90,50.00,0.13,3.77,-0.07
1Z10710F0353185678,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353185678,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.33,4.10,3.33,0.00,0.00,3.33,0.77
1Z10710F0354059964,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z10710F0354059964,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0354059964,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354059964,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0354059964,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",7.43,4.68,3.61,0.00,0.00,3.61,1.07
1Z3472040374357045,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0353268016,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353268016,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.82,1.61,1.39,0.00,0.00,1.39,0.22
1Z3472040375183712,000000347204333,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3472040375183712,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.07,1.64,1.67,0.00,0.00,1.67,-0.03
1Z10710F0352602558,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0352602558,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0352602558,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.16,2.03,1.78,0.00,0.00,1.78,0.25
1Z3472040376242852,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040376242852,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040376242852,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",6.76,4.34,3.33,0.00,0.00,3.33,1.01
1Z10710F0354625824,00000010710F333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0354625824,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.90,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3472040374256707,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.80,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0354762542,00000010710F333,"Declared Value","Declared Value",13.00,6.66,6.50,50.00,0.08,6.42,0.24
1Z10710F0354762542,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354762542,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.30,2.06,1.78,0.00,0.00,1.78,0.28
1Z10710F0352899659,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0352899659,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0354430721,00000010710F333,"Residential Fee","Residential Surcharge",5.25,2.62,2.58,50.00,0.19,2.39,0.23
1Z10710F0354430721,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.36,1.83,1.78,0.00,0.00,1.78,0.05
1Z10710F0354108286,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0354108286,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354108286,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0354108286,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.87,4.40,3.33,0.00,0.00,3.33,1.07
1Z3657440347657052,000000365744333,"Declared Value","Declared Value",52.00,28.86,26.00,50.00,0.02,25.98,2.88
1Z3657440347657052,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",5.09,2.75,1.72,0.00,0.00,1.72,1.03
1Z10710F0354891840,00000010710F333,"Declared Value","Declared Value",10.40,5.18,5.20,50.00,0.10,5.1,0.079999999999999
1Z10710F0354891840,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.16,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0352346666,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352346666,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",3.27,1.77,1.39,0.00,0.00,1.39,0.38
1Z3472040376891777,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.78,1.61,1.39,0.00,0.00,1.39,0.22
1Z3657440346867443,000000365744333,"Declared Value","Declared Value",52.00,28.86,26.00,50.00,0.02,25.98,2.88
1Z3657440346867443,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",3.64,2.08,1.39,0.00,0.00,1.39,0.69
1Z10710F0352833264,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352833264,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.50,1.43,1.39,0.00,0.00,1.39,0.04
1Z10710F0353151258,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353151258,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.50,1.43,1.39,0.00,0.00,1.39,0.04
1Z3472040375099564,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",2.19,1.45,1.39,0.00,0.00,1.39,0.06
1Z10710F0352893244,00000010710F333,"Declared Value","Declared Value",9.10,4.44,4.55,50.00,0.11,4.44,8.8817841970013E-16
1Z10710F0352893244,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.80,1.37,1.39,0.00,0.00,1.39,-0.02
1Z10710F0353726075,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0353726075,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.64,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3657440348884635,000000365744333,"Declared Value","Declared Value",32.50,17.76,16.25,50.00,0.03,16.22,1.54
1Z3657440348884635,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",4.04,2.30,1.39,0.00,0.00,1.39,0.91
1Z10710F0352136633,00000010710F333,"Declared Value","Declared Value",10.40,5.18,5.20,50.00,0.10,5.1,0.079999999999999
1Z10710F0352136633,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.30,1.37,1.39,0.00,0.00,1.39,-0.02
1Z3472040376215551,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z10710F0352555476,00000010710F333,"Declared Value","Declared Value",5.20,2.22,2.60,50.00,0.19,2.41,-0.19
1Z10710F0352555476,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",1.70,1.36,1.39,0.00,0.00,1.39,-0.03
1Z3657440346724623,000000365744333,"Declared Value","Declared Value",52.00,28.86,26.00,50.00,0.02,25.98,2.88
1Z3657440346724623,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",3.64,2.08,1.39,0.00,0.00,1.39,0.69
1Z10710F0353485424,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353485424,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0353485424,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",20.50,14.35,10.25,50.00,0.05,10.2,4.15
1Z10710F0353485424,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",8.04,5.07,3.60,0.00,0.00,3.6,1.47
1Z3657440348757460,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",1.52,1.37,1.39,0.00,0.00,1.39,-0.02
1ZA9690R0350755309,000000365744333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1ZA9690R0350755309,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",2.12,1.40,1.37,0.00,0.00,1.37,0.03
1Z3472040376195743,000000347204333,"Delivery Area Surcharge","Delivery Area Surcharge",3.70,1.85,1.85,0.00,0.00,1.85,0
1Z3472040376195743,000000347204333,Handling,"ADDL. HANDLING WEIGHT",29.00,20.30,14.50,50.00,0.03,14.47,5.83
1Z3472040376195743,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040376195743,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",9.15,5.86,4.41,0.00,0.00,4.41,1.45
1Z10710F0353535898,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353535898,00000010710F333,"Declared Value","Declared Value",3.90,1.48,1.95,50.00,0.26,1.69,-0.21
1Z10710F0353535898,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z10710F0353535898,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",6.87,4.40,3.33,0.00,0.00,3.33,1.07
1Z10710F0354983616,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0354983616,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0354983616,00000010710F333,Handling,"ADDL. HANDLING LONGEST SIDE",20.50,14.35,10.25,50.00,0.05,10.2,4.15
1Z10710F0354983616,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",8.05,5.08,3.60,0.00,0.00,3.6,1.48
1ZE6479E0362297779,000000365744333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1ZE6479E0362297779,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",2.73,1.58,1.37,0.00,0.00,1.37,0.21
1Z10710F0352515205,00000010710F333,"Declared Value","Declared Value",3.90,0.74,1.95,50.00,0.26,1.69,-0.95
1Z10710F0352515205,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",2.52,1.44,1.39,0.00,0.00,1.39,0.05
1Z3472040374476130,000000347204333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z3472040374476130,000000347204333,Handling,"ADDL. HANDLING LONGEST SIDE",18.50,12.95,9.25,50.00,0.05,9.2,3.75
1Z3472040374476130,000000347204333,"Fuel Surcharge","FUEL SURCHARGE",6.76,4.34,3.33,0.00,0.00,3.33,1.01
1Z0W71X80392907436,000000365744333,"Fuel Surcharge","FUEL SURCHARGE",5.59,3.19,1.88,0.00,0.00,1.88,1.31
1Z10710F0353004907,00000010710F333,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.50,2.25,2.25,50.00,0.22,2.03,0.22
1Z10710F0353004907,00000010710F333,Handling,"ADDL. HANDLING WEIGHT",29.00,20.30,14.50,50.00,0.03,14.47,5.83
1Z10710F0353004907,00000010710F333,"Declared Value","Declared Value",6.50,2.96,3.25,50.00,0.15,3.1,-0.14
1Z10710F0353004907,00000010710F333,"Peak Surcharge","DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,50.00,0.14,3.36,0.14
1Z10710F0353004907,00000010710F333,"Fuel Surcharge","FUEL SURCHARGE",9.62,6.11,4.48,0.00,0.00,4.48,1.63
