"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914AA259647651,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.92,10.49,9.06,0.00,0.00,9.06,1.43
1Z3X914AA259647651,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0358738608,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.25,2.69,2.55,0.00,0.00,2.55,0.14
1Z3X914A0358738608,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0396129641,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.97,2.41,2.38,0.00,0.00,2.38,0.03
1Z3X914A0396129641,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A1292305342,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.00,3.94,3.70,0.00,0.00,3.7,0.24
1Z3X914A1292305342,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394625242,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.61,2.74,2.71,0.00,0.00,2.71,0.03
1Z3X914A0394625242,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396586817,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.63,2.38,2.38,0.00,0.00,2.38,0
1Z3X914A0396586817,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0358608374,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.25,2.69,2.55,0.00,0.00,2.55,0.14
1Z3X914A0358608374,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0392815826,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.91,2.28,2.23,0.00,0.00,2.23,0.05
1Z3X914A0392815826,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390972713,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,4.14,0.00,0.00,4.14,-0.06
1Z3X914A0394963001,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",7.80,5.03,4.40,0.00,0.00,4.4,0.63
1Z3X914A0394963001,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392250294,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,4.14,0.00,0.00,4.14,-0.06
1Z3X914A0395738913,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,5.68,0.00,0.00,5.68,0.98
1Z3X914A0395738913,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395738913,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0392530900,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,4.14,0.00,0.00,4.14,-0.06
1Z3X914A0392790399,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",7.81,5.03,4.54,0.00,0.00,4.54,0.49
1Z3X914A0392790399,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397382384,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.68,3.21,2.79,0.00,0.00,2.79,0.42
1Z3X914A0397382384,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391639760,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.51,0.00,0.00,2.51,0.01
1Z3X914A0391639760,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397420761,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.67,2.53,0.00,0.00,2.53,0.14
1Z3X914A0397420761,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390232772,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.51,0.00,0.00,2.51,0.01
1Z3X914A0390232772,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390936815,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.82,1.96,1.91,0.00,0.00,1.91,0.05
1Z3X914A0193231959,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",24.32,13.47,11.04,0.00,0.00,11.04,2.43
1Z3X914A0193231959,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0290235931,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,41.50,0.00,0.00,41.5,0
1Z3X914A0290235931,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",78.87,49.89,43.35,0.00,0.00,43.35,6.54
1Z3X914A0290235931,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0290235931,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0394394984,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.51,0.00,0.00,2.51,0.01
1Z3X914A0394394984,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395929743,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.51,0.00,0.00,2.51,0.1
1Z3X914A0395929743,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459552286,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459552286,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,8.83,0.00,0.00,8.83,1.43
1Z3X914A2459552286,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0395396551,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.51,0.00,0.00,2.51,0.1
1Z3X914A0395396551,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459689693,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459689693,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",17.63,11.20,9.81,0.00,0.00,9.81,1.39
1Z3X914A2459689693,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2459689693,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0396308537,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,6.24,0.00,0.00,6.24,0.42
1Z3X914A0396308537,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0396308537,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A2459071706,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459071706,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.76,10.84,9.58,0.00,0.00,9.58,1.26
1Z3X914A2459071706,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2459071706,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0395676927,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0395676927,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.99,14.34,13.51,0.00,0.00,13.51,0.83
1Z3X914A0395676927,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395676927,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0395676927,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A2460374314,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460374314,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,8.83,0.00,0.00,8.83,1.43
1Z3X914A2460374314,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0394407835,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.65,5.25,4.97,0.00,0.00,4.97,0.28
1Z3X914A0394407835,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0394407835,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0395158504,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0395158504,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.72,14.16,13.34,0.00,0.00,13.34,0.82
1Z3X914A0395158504,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395158504,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0395158504,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390724053,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.51,0.00,0.00,2.51,0.1
1Z3X914A0390724053,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2460845332,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460845332,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",19.03,11.57,9.89,0.00,0.00,9.89,1.68
1Z3X914A2460845332,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399284432,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.09,1.93,0.00,0.00,1.93,0.16
1Z3X914A0795302402,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.03,3.81,0.00,0.00,3.81,-0.78
1Z3X914A2458833528,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458833528,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,8.83,0.00,0.00,8.83,1.43
1Z3X914A2458833528,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z9E695X0353188562,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.22,2.65,2.61,0.00,0.00,2.61,0.04
1Z3X914A0390083237,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0390083237,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z6518060370394114,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.89,1.97,2.02,0.00,0.00,2.02,-0.05
1Z8799640373374392,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.12,2.48,2.41,0.00,0.00,2.41,0.07
1Z3X914A0391531027,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0391531027,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z8799640372786305,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.01,1.68,1.69,0.00,0.00,1.69,-0.01
1Z7268320377915301,0000003X914A144,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,27.00,0.00,0.00,27,1.25
1Z7268320377915301,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",20.16,14.13,13.03,0.00,0.00,13.03,1.1
1Z7268320377915301,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390499155,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,4.62,0.00,0.00,4.62,0.04
1Z3X914A0390499155,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1ZA9W1660351975774,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.87,0.00,0.00,1.87,-0.03
1ZA9W1660350521363,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.87,0.00,0.00,1.87,-0.03
1ZA9W1660350360555,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.65,1.81,1.86,0.00,0.00,1.86,-0.05
1Z3X914A0391348011,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0391348011,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1ZA9W1660349539786,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.87,0.00,0.00,1.87,-0.03
1Z3X914A0359330304,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",8.22,5.93,4.86,0.00,0.00,4.86,1.07
1Z3X914A0359330304,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0360131937,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,5.63,0.00,0.00,5.63,-0.16
1Z3X914A0359048343,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,5.63,0.00,0.00,5.63,-0.16
1Z3X914A2458910962,0000003X914A144,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458910962,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",18.74,11.05,9.96,0.00,0.00,9.96,1.09
1Z3X914A2458910962,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2458910962,0000003X914A144,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0391668649,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.78,2.80,0.00,0.00,2.8,-0.02
1Z3X914A0391668649,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0390293895,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0390293895,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.21,3.92,3.91,0.00,0.00,3.91,0.0099999999999998
1Z3X914A0358949354,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.54,2.31,2.31,0.00,0.00,2.31,0
1Z3X914A0358949354,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393743910,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.76,2.75,0.00,0.00,2.75,0.0099999999999998
1Z3X914A0393743910,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393547552,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0393547552,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",15.49,12.71,12.39,0.00,0.00,12.39,0.32
1Z3X914A0393547552,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0393547552,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0396117770,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,4.68,0.00,0.00,4.68,0.42
1Z3X914A0396117770,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390167530,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.50,3.37,2.97,0.00,0.00,2.97,0.4
1Z3X914A0390167530,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0190686509,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",26.29,13.28,11.40,0.00,0.00,11.4,1.88
1Z3X914A0396183761,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.82,7.70,2.61,0.00,0.00,2.61,5.09
1Z3X914A0396183761,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396305389,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,4.68,0.00,0.00,4.68,0.42
1Z3X914A0396305389,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391974184,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0391974184,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393883260,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,3.26,0.00,0.00,3.26,-0.0099999999999998
1Z3X914A0393883260,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396511825,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396511825,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.32,2.82,2.86,0.00,0.00,2.86,-0.04
1Z3X914A0391855455,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,3.26,0.00,0.00,3.26,-0.0099999999999998
1Z3X914A0391855455,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396749810,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396749810,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.82,4.28,4.23,0.00,0.00,4.23,0.05
1Z3X914A0391496272,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,3.26,0.00,0.00,3.26,-0.0099999999999998
1Z3X914A0391496272,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393791332,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0393791332,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.57,4.95,4.64,0.00,0.00,4.64,0.31
1Z3X914A0391043224,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.77,0.00,0.00,2.77,0.0099999999999998
1Z3X914A0391043224,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394064072,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.81,2.70,2.73,0.00,0.00,2.73,-0.03
1Z3X914A0394064072,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390819433,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.77,0.00,0.00,2.77,0.0099999999999998
1Z3X914A0390819433,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394708840,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.77,0.00,0.00,2.77,0.0099999999999998
1Z3X914A0394708840,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391831257,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.79,2.83,2.80,0.00,0.00,2.8,0.03
1Z3X914A0391831257,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394308942,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0394308942,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",14.93,12.34,12.04,0.00,0.00,12.04,0.3
1Z3X914A0394308942,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0394308942,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392227971,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,4.62,0.00,0.00,4.62,0.04
1Z3X914A0392227971,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393438607,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.97,2.46,2.46,0.00,0.00,2.46,0
1Z3X914A0393438607,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393150202,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0393150202,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0398732646,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.14,3.70,3.83,0.00,0.00,3.83,-0.13
1Z3X914A0395143458,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.00,2.51,2.50,0.00,0.00,2.5,0.0099999999999998
1Z3X914A0393233597,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,3.61,0.00,0.00,3.61,-0.06
1Z3X914A0393233597,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394730968,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,4.62,0.00,0.00,4.62,0.04
1Z3X914A0394730968,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393041357,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.01,3.12,2.89,0.00,0.00,2.89,0.23
1Z3X914A0393041357,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0393828383,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.36,3.10,0.00,0.00,3.1,0.26
1Z3X914A0393828383,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A1558118630,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",27.56,26.14,28.54,0.00,0.00,28.54,-2.4
1Z3X914A1558118630,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,3.95,5.85,0.00,0.00,5.85,-1.9
1Z3X914A1558118630,0000003X914A084,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A1558118630,0000003X914A084,"Service Charge","EARLY SURCHARGE",30.00,30.00,30.00,0.00,0.00,30,0
1Z3X914A0196587678,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",55.33,31.91,23.00,0.00,0.00,23,8.91
1Z3X914A0196587678,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0196587678,0000003X914A084,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0393809028,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.78,1.85,1.75,0.00,0.00,1.75,0.1
1Z3X914A0390508206,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.37,2.16,1.98,0.00,0.00,1.98,0.18
1Z3X914A0194790111,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",108.09,60.53,39.66,0.00,0.00,39.66,20.87
1Z3X914A0390426741,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",7.76,5.46,5.07,0.00,0.00,5.07,0.39
1Z3X914A0390426741,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,5.55,0.00,0.00,5.55,0.1
1Z3X914A0393066018,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",7.82,5.23,4.47,0.00,0.00,4.47,0.76
1Z3X914A0393066018,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0299229664,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",22.72,13.73,10.32,0.00,0.00,10.32,3.41
