"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0395738913,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,3.67,0.00,0.00,3.67,2.99
1Z3X914A0395738913,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395738913,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0392530900,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.64,4.08,2.67,0.00,0.00,2.67,1.41
1Z3X914A0392790399,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",7.81,5.03,2.87,0.00,0.00,2.87,2.16
1Z3X914A0392790399,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397382384,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.68,3.21,2.16,0.00,0.00,2.16,1.05
1Z3X914A0397382384,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391639760,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.16,0.00,0.00,2.16,0.36
1Z3X914A0391639760,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397420761,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.67,2.16,0.00,0.00,2.16,0.51
1Z3X914A0397420761,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390232772,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.16,0.00,0.00,2.16,0.36
1Z3X914A0390232772,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390936815,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",2.82,1.96,1.56,0.00,0.00,1.56,0.4
1Z3X914A0193231959,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",24.32,13.47,7.04,0.00,0.00,7.04,6.43
1Z3X914A0193231959,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0290235931,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,41.50,35.00,0.01,41.49,0.009999999999998
1Z3X914A0290235931,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",78.87,49.89,32.70,0.00,0.00,32.7,17.19
1Z3X914A0290235931,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0290235931,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0394394984,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.52,2.16,0.00,0.00,2.16,0.36
1Z3X914A0394394984,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395929743,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.16,0.00,0.00,2.16,0.45
1Z3X914A0395929743,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459552286,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459552286,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,6.31,0.00,0.00,6.31,3.95
1Z3X914A2459552286,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0395396551,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.16,0.00,0.00,2.16,0.45
1Z3X914A0395396551,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2459689693,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459689693,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",17.63,11.20,7.29,0.00,0.00,7.29,3.91
1Z3X914A2459689693,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2459689693,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0396308537,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",8.96,6.66,4.27,0.00,0.00,4.27,2.39
1Z3X914A0396308537,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0396308537,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A2459071706,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459071706,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.76,10.84,7.60,0.00,0.00,7.6,3.24
1Z3X914A2459071706,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2459071706,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0395676927,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,26.00,35.00,0.01,25.99,15.51
1Z3X914A0395676927,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.99,14.34,9.16,0.00,0.00,9.16,5.18
1Z3X914A0395676927,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395676927,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0395676927,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A2460374314,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460374314,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,6.31,0.00,0.00,6.31,3.95
1Z3X914A2460374314,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0394407835,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",6.65,5.25,3.15,0.00,0.00,3.15,2.1
1Z3X914A0394407835,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,3.71,35.00,0.09,3.62,2.08
1Z3X914A0394407835,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0395158504,0000003X914A044,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,26.00,35.00,0.01,25.99,15.51
1Z3X914A0395158504,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.72,14.16,9.06,0.00,0.00,9.06,5.1
1Z3X914A0395158504,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A0395158504,0000003X914A044,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0395158504,0000003X914A044,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390724053,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.48,2.61,2.16,0.00,0.00,2.16,0.45
1Z3X914A0390724053,0000003X914A044,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2460845332,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460845332,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",19.03,11.57,6.67,0.00,0.00,6.67,4.9
1Z3X914A2460845332,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0399284432,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.09,1.56,0.00,0.00,1.56,0.53
1Z3X914A0795302402,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.03,3.49,0.00,0.00,3.49,-0.46
1Z3X914A2458833528,0000003X914A044,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458833528,0000003X914A044,"Fuel Surcharge","FUEL SURCHARGE",16.70,10.26,6.31,0.00,0.00,6.31,3.95
1Z3X914A2458833528,0000003X914A044,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z9E695X0353188562,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.22,2.65,1.69,0.00,0.00,1.69,0.96
1Z3X914A0390083237,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0390083237,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z6518060370394114,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.89,1.97,1.61,0.00,0.00,1.61,0.36
1Z8799640373374392,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.12,2.48,1.61,0.00,0.00,1.61,0.87
1Z3X914A0391531027,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0391531027,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z8799640372786305,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.01,1.68,1.61,0.00,0.00,1.61,0.07
1Z7268320377915301,0000003X914A144,"Additional Handling","ADDITIONAL HANDLING - LENGTH+GIRTH",28.25,28.25,17.55,35.00,0.02,17.53,10.72
1Z7268320377915301,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",20.16,14.13,7.85,0.00,0.00,7.85,6.28
1Z7268320377915301,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390499155,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,2.98,0.00,0.00,2.98,1.68
1Z3X914A0390499155,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1ZA9W1660351975774,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.61,0.00,0.00,1.61,0.23
1ZA9W1660350521363,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.61,0.00,0.00,1.61,0.23
1ZA9W1660350360555,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.65,1.81,1.61,0.00,0.00,1.61,0.2
1Z3X914A0391348011,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0391348011,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1ZA9W1660349539786,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.83,1.84,1.61,0.00,0.00,1.61,0.23
1Z3X914A0359330304,0000003X914A144,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",8.22,5.93,2.64,0.00,0.00,2.64,3.29
1Z3X914A0359330304,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0360131937,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,3.63,0.00,0.00,3.63,1.84
1Z3X914A0359048343,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",9.08,5.47,3.63,0.00,0.00,3.63,1.84
1Z3X914A2458910962,0000003X914A144,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458910962,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",18.74,11.05,7.40,0.00,0.00,7.4,3.65
1Z3X914A2458910962,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A2458910962,0000003X914A144,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0391668649,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.72,2.78,2.11,0.00,0.00,2.11,0.67
1Z3X914A0391668649,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0390293895,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0390293895,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.21,3.92,3.84,0.00,0.00,3.84,0.08
1Z3X914A0358949354,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.54,2.31,2.23,0.00,0.00,2.23,0.08
1Z3X914A0358949354,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393743910,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.76,2.11,0.00,0.00,2.11,0.65
1Z3X914A0393743910,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393547552,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0393547552,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",15.49,12.71,8.01,0.00,0.00,8.01,4.7
1Z3X914A0393547552,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393547552,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0396117770,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,3.24,0.00,0.00,3.24,1.86
1Z3X914A0396117770,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390167530,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.50,3.37,2.13,0.00,0.00,2.13,1.24
1Z3X914A0390167530,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0190686509,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",26.29,13.28,6.93,0.00,0.00,6.93,6.35
1Z3X914A0396183761,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.82,7.70,2.23,0.00,0.00,2.23,5.47
1Z3X914A0396183761,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396305389,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.10,3.24,0.00,0.00,3.24,1.86
1Z3X914A0396305389,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391974184,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0391974184,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393883260,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.11,0.00,0.00,2.11,1.14
1Z3X914A0393883260,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0396511825,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396511825,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.32,2.82,1.91,0.00,0.00,1.91,0.91
1Z3X914A0391855455,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.11,0.00,0.00,2.11,1.14
1Z3X914A0391855455,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0396749810,0000003X914A144,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396749810,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.82,4.28,2.73,0.00,0.00,2.73,1.55
1Z3X914A0391496272,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.89,3.25,2.11,0.00,0.00,2.11,1.14
1Z3X914A0391496272,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393791332,0000003X914A144,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z3X914A0393791332,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.57,4.95,3.84,0.00,0.00,3.84,1.11
1Z3X914A0391043224,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.11,0.00,0.00,2.11,0.67
1Z3X914A0391043224,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394064072,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.81,2.70,2.23,0.00,0.00,2.23,0.47
1Z3X914A0394064072,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390819433,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.11,0.00,0.00,2.11,0.67
1Z3X914A0390819433,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394708840,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.98,2.78,2.11,0.00,0.00,2.11,0.67
1Z3X914A0394708840,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0391831257,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",3.79,2.83,2.11,0.00,0.00,2.11,0.72
1Z3X914A0391831257,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394308942,0000003X914A144,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,24.38,35.00,0.01,24.37,13.13
1Z3X914A0394308942,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",14.93,12.34,7.80,0.00,0.00,7.8,4.54
1Z3X914A0394308942,0000003X914A144,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0394308942,0000003X914A144,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392227971,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,2.98,0.00,0.00,2.98,1.68
1Z3X914A0392227971,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393438607,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",2.97,2.46,2.11,0.00,0.00,2.11,0.35
1Z3X914A0393438607,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393150202,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0393150202,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0398732646,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.14,3.70,2.47,0.00,0.00,2.47,1.23
1Z3X914A0395143458,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",4.00,2.51,1.61,0.00,0.00,1.61,0.9
1Z3X914A0393233597,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",5.04,3.55,2.39,0.00,0.00,2.39,1.16
1Z3X914A0393233597,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0394730968,0000003X914A144,"Fuel Surcharge","FUEL SURCHARGE",6.98,4.66,2.98,0.00,0.00,2.98,1.68
1Z3X914A0394730968,0000003X914A144,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0393041357,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.01,3.12,2.06,0.00,0.00,2.06,1.06
1Z3X914A0393041357,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393828383,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.36,2.06,0.00,0.00,2.06,1.3
1Z3X914A0393828383,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A1558118630,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",27.56,26.14,28.11,0.00,0.00,28.11,-1.97
1Z3X914A1558118630,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,3.95,5.85,0.00,0.00,5.85,-1.9
1Z3X914A1558118630,0000003X914A084,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A1558118630,0000003X914A084,"Service Charge","EARLY SURCHARGE",30.00,30.00,30.00,0.00,0.00,30,0
1Z3X914A0196587678,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",55.33,31.91,13.53,0.00,0.00,13.53,18.38
1Z3X914A0196587678,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0196587678,0000003X914A084,"Residential Fee","Residential Surcharge",6.20,6.20,3.69,40.00,0.11,3.58,2.62
1Z3X914A0393809028,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.78,1.85,1.56,0.00,0.00,1.56,0.29
1Z3X914A0390508206,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.37,2.16,1.56,0.00,0.00,1.56,0.6
1Z3X914A0194790111,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",108.09,60.53,22.11,0.00,0.00,22.11,38.42
1Z3X914A0390426741,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",7.76,5.46,3.10,0.00,0.00,3.1,2.36
1Z3X914A0390426741,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0393066018,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",7.82,5.23,2.75,0.00,0.00,2.75,2.48
1Z3X914A0393066018,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0299229664,0000003X914A084,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",22.72,13.73,7.17,0.00,0.00,7.17,6.56
1Z3X914A0299229664,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393705970,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",6.54,4.56,2.69,0.00,0.00,2.69,1.87
1Z3X914A0393705970,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390429337,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",8.19,5.75,3.10,0.00,0.00,3.1,2.65
1Z3X914A0390429337,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0390498174,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.34,3.36,2.06,0.00,0.00,2.06,1.3
1Z3X914A0390498174,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0391097168,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",4.01,3.12,2.06,0.00,0.00,2.06,1.06
1Z3X914A0391097168,0000003X914A084,"Residential Fee","Residential Surcharge",5.65,5.65,3.33,40.00,0.12,3.21,2.44
1Z3X914A0391648965,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",6.54,4.56,2.69,0.00,0.00,2.69,1.87
1Z3X914A0391648965,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0396061339,0000003X914A084,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396061339,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,2.48,0.00,0.00,2.48,1.46
1Z3X914A0396061339,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0396701727,0000003X914A084,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0396701727,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",5.71,3.94,2.48,0.00,0.00,2.48,1.46
1Z3X914A0396701727,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0397280494,0000003X914A084,"Fuel Surcharge","FUEL SURCHARGE",8.34,5.43,3.17,0.00,0.00,3.17,2.26
1Z3X914A0397280494,0000003X914A084,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.19,35.00,0.11,3.08,1.82
1Z3X914A0397315714,0000003X914A084,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
